2025-01-15 19:23:17,287 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:23:19,588 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:21,928 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:23:24,602 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:27,325 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:23:29,620 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:31,485 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: resume
2025-01-15 19:23:31,486 INFO    HandlerThread:789 [handler.py:handle_request_resume():699] starting system metrics thread
2025-01-15 19:23:31,486 INFO    HandlerThread:789 [system_monitor.py:start():194] Starting system monitor
2025-01-15 19:23:31,487 INFO    SystemMonitor:789 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-01-15 19:23:31,489 INFO    SystemMonitor:789 [interfaces.py:start():190] Started cpu monitoring
2025-01-15 19:23:31,492 INFO    SystemMonitor:789 [interfaces.py:start():190] Started disk monitoring
2025-01-15 19:23:31,497 INFO    SystemMonitor:789 [interfaces.py:start():190] Started memory monitoring
2025-01-15 19:23:31,499 INFO    SystemMonitor:789 [interfaces.py:start():190] Started network monitoring
2025-01-15 19:23:32,163 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: log_artifact
2025-01-15 19:23:32,163 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: log_artifact
2025-01-15 19:23:32,168 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: pause
2025-01-15 19:23:32,169 INFO    HandlerThread:789 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-01-15 19:23:32,169 INFO    HandlerThread:789 [system_monitor.py:finish():203] Stopping system monitor
2025-01-15 19:23:32,170 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined cpu monitor
2025-01-15 19:23:32,171 DEBUG   SystemMonitor:789 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-01-15 19:23:32,171 DEBUG   SystemMonitor:789 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-01-15 19:23:32,172 DEBUG   SystemMonitor:789 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-01-15 19:23:32,171 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined disk monitor
2025-01-15 19:23:32,174 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined memory monitor
2025-01-15 19:23:32,175 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined network monitor
2025-01-15 19:23:32,339 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:23:32,746 INFO    wandb-upload_0:789 [upload_job.py:push():89] Uploaded file /Users/zhijuanzhang/Library/Application Support/wandb/artifacts/staging/tmp93aeb_yp
2025-01-15 19:23:33,320 INFO    SenderThread:789 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-eda.ipynb - {'id': 'QXJ0aWZhY3Q6MTQ0Mzk0NDAyMQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzOTA3NDMwMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQ0Mzk0MjIzNQ==', 'versionIndex': 0}}}
2025-01-15 19:23:33,321 DEBUG   SenderThread:789 [sender.py:send():378] send: stats
2025-01-15 19:23:35,325 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:36,186 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: resume
2025-01-15 19:23:36,186 INFO    HandlerThread:789 [handler.py:handle_request_resume():699] starting system metrics thread
2025-01-15 19:23:36,186 INFO    HandlerThread:789 [system_monitor.py:start():194] Starting system monitor
2025-01-15 19:23:36,186 INFO    SystemMonitor:789 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-01-15 19:23:36,188 INFO    SystemMonitor:789 [interfaces.py:start():190] Started cpu monitoring
2025-01-15 19:23:36,191 INFO    SystemMonitor:789 [interfaces.py:start():190] Started disk monitoring
2025-01-15 19:23:36,193 INFO    SystemMonitor:789 [interfaces.py:start():190] Started memory monitoring
2025-01-15 19:23:36,194 INFO    SystemMonitor:789 [interfaces.py:start():190] Started network monitoring
